leader: 10.0.0.5:6001 (probe applied 1 command)
  batch=1 total=2335.8us LHandler=297.9 LPersist=551.8 AENet=251.0 FHandler=7.3 ReplNet=406.8 StorageIO=364.8 QuorumWait=444.0 Mutex=1.1 CommitWait=1321.5
  batch=1 total=2469.0us LHandler=307.5 LPersist=638.3 AENet=233.1 FHandler=7.1 ReplNet=455.3 StorageIO=392.2 QuorumWait=421.1 Mutex=1.8 CommitWait=1353.5
  batch=1 total=2220.1us LHandler=305.9 LPersist=660.6 AENet=225.2 FHandler=7.5 ReplNet=414.8 StorageIO=346.3 QuorumWait=247.7 Mutex=1.6 CommitWait=1105.5
  batch=1 total=2205.6us LHandler=327.6 LPersist=651.1 AENet=210.5 FHandler=7.0 ReplNet=423.5 StorageIO=377.7 QuorumWait=171.0 Mutex=1.3 CommitWait=1042.2
  batch=1 total=2422.6us LHandler=310.1 LPersist=628.8 AENet=306.5 FHandler=5.8 ReplNet=328.5 StorageIO=341.0 QuorumWait=462.8 Mutex=5.4 CommitWait=1327.2
  batch=1 total=2383.6us LHandler=325.4 LPersist=545.4 AENet=271.9 FHandler=7.0 ReplNet=430.9 StorageIO=327.8 QuorumWait=463.5 Mutex=1.6 CommitWait=1374.1
  batch=1 total=2213.5us LHandler=327.3 LPersist=624.6 AENet=265.1 FHandler=7.0 ReplNet=391.7 StorageIO=322.9 QuorumWait=260.1 Mutex=1.4 CommitWait=1099.1
  batch=1 total=2520.7us LHandler=313.4 LPersist=663.4 AENet=252.7 FHandler=7.1 ReplNet=442.8 StorageIO=363.0 QuorumWait=466.1 Mutex=1.5 CommitWait=1403.0
  batch=1 total=2463.6us LHandler=306.3 LPersist=666.3 AENet=263.1 FHandler=7.0 ReplNet=433.9 StorageIO=321.2 QuorumWait=428.0 Mutex=1.4 CommitWait=1321.0
  batch=1 total=2221.0us LHandler=332.2 LPersist=610.4 AENet=273.8 FHandler=7.1 ReplNet=385.7 StorageIO=340.5 QuorumWait=258.6 Mutex=1.3 CommitWait=1153.2
  batch=1 total=2427.0us LHandler=310.7 LPersist=598.9 AENet=281.8 FHandler=36.5 ReplNet=485.9 StorageIO=312.9 QuorumWait=386.3 Mutex=1.4 CommitWait=1370.9
  batch=1 total=2500.8us LHandler=312.2 LPersist=655.8 AENet=263.3 FHandler=7.1 ReplNet=446.8 StorageIO=345.1 QuorumWait=457.2 Mutex=1.4 CommitWait=1385.7
  batch=1 total=2150.6us LHandler=310.6 LPersist=619.9 AENet=196.5 FHandler=7.0 ReplNet=471.9 StorageIO=308.2 QuorumWait=194.7 Mutex=1.3 CommitWait=1046.1
  batch=1 total=2186.2us LHandler=301.9 LPersist=621.4 AENet=198.7 FHandler=7.0 ReplNet=494.2 StorageIO=353.6 QuorumWait=198.3 Mutex=1.2 CommitWait=1128.0
  batch=1 total=2427.5us LHandler=314.5 LPersist=613.0 AENet=202.0 FHandler=7.2 ReplNet=442.2 StorageIO=363.8 QuorumWait=470.0 Mutex=1.6 CommitWait=1327.9
  batch=1 total=2469.9us LHandler=310.6 LPersist=640.1 AENet=231.5 FHandler=6.9 ReplNet=499.5 StorageIO=359.8 QuorumWait=408.8 Mutex=1.6 CommitWait=1364.5
  batch=1 total=2403.7us LHandler=312.1 LPersist=605.7 AENet=268.6 FHandler=7.0 ReplNet=504.9 StorageIO=367.7 QuorumWait=300.5 Mutex=16.0 CommitWait=1299.9
  batch=1 total=2153.1us LHandler=299.9 LPersist=604.7 AENet=155.8 FHandler=7.1 ReplNet=463.9 StorageIO=375.1 QuorumWait=236.9 Mutex=1.2 CommitWait=1113.2
  batch=1 total=2188.8us LHandler=302.7 LPersist=623.2 AENet=172.0 FHandler=7.0 ReplNet=480.5 StorageIO=333.4 QuorumWait=258.8 Mutex=1.4 CommitWait=1129.9
  batch=1 total=2293.4us LHandler=326.8 LPersist=619.0 AENet=162.8 FHandler=7.0 ReplNet=523.8 StorageIO=358.6 QuorumWait=282.9 Mutex=1.1 CommitWait=1190.9
  batch=1 total=2462.1us LHandler=320.4 LPersist=650.7 AENet=276.7 FHandler=6.9 ReplNet=425.0 StorageIO=333.9 QuorumWait=409.7 Mutex=1.3 CommitWait=1313.8
  batch=1 total=2411.8us LHandler=311.9 LPersist=579.4 AENet=280.1 FHandler=7.0 ReplNet=432.9 StorageIO=355.0 QuorumWait=433.4 Mutex=1.6 CommitWait=1388.6
  batch=1 total=2165.9us LHandler=332.2 LPersist=581.1 AENet=261.5 FHandler=30.5 ReplNet=342.1 StorageIO=329.9 QuorumWait=274.0 Mutex=1.5 CommitWait=1106.2
  batch=1 total=2226.8us LHandler=313.9 LPersist=627.4 AENet=258.7 FHandler=7.0 ReplNet=351.9 StorageIO=321.6 QuorumWait=333.1 Mutex=1.6 CommitWait=1141.8
  batch=1 total=2239.5us LHandler=312.9 LPersist=613.0 AENet=149.3 FHandler=7.0 ReplNet=477.9 StorageIO=302.3 QuorumWait=362.4 Mutex=1.5 CommitWait=1159.5
  batch=1 total=2436.6us LHandler=312.2 LPersist=635.6 AENet=206.7 FHandler=7.1 ReplNet=493.4 StorageIO=339.7 QuorumWait=410.8 Mutex=20.9 CommitWait=1324.9
  batch=1 total=2145.6us LHandler=297.0 LPersist=628.5 AENet=189.1 FHandler=7.0 ReplNet=446.8 StorageIO=344.6 QuorumWait=203.1 Mutex=3.7 CommitWait=1074.1
  batch=1 total=2444.9us LHandler=303.4 LPersist=612.1 AENet=269.3 FHandler=7.0 ReplNet=436.1 StorageIO=345.3 QuorumWait=459.3 Mutex=1.3 CommitWait=1400.9
  batch=1 total=2445.9us LHandler=309.4 LPersist=656.9 AENet=293.8 FHandler=7.1 ReplNet=443.1 StorageIO=325.6 QuorumWait=395.3 Mutex=6.0 CommitWait=1330.3
  batch=1 total=2162.1us LHandler=317.5 LPersist=626.4 AENet=183.8 FHandler=7.1 ReplNet=482.9 StorageIO=354.7 QuorumWait=151.5 Mutex=1.5 CommitWait=1045.4
  batch=1 total=2479.2us LHandler=329.2 LPersist=616.5 AENet=191.2 FHandler=6.3 ReplNet=490.0 StorageIO=344.7 QuorumWait=488.1 Mutex=1.2 CommitWait=1388.2
  batch=1 total=2201.8us LHandler=313.7 LPersist=630.2 AENet=199.0 FHandler=6.1 ReplNet=460.0 StorageIO=323.6 QuorumWait=255.8 Mutex=1.4 CommitWait=1110.1
  batch=1 total=2462.6us LHandler=327.7 LPersist=652.0 AENet=203.2 FHandler=6.2 ReplNet=513.1 StorageIO=377.4 QuorumWait=344.4 Mutex=1.5 CommitWait=1295.2
  batch=1 total=2142.3us LHandler=311.4 LPersist=630.9 AENet=264.0 FHandler=6.8 ReplNet=413.3 StorageIO=319.1 QuorumWait=165.8 Mutex=1.3 CommitWait=1046.4
  batch=1 total=2182.2us LHandler=326.9 LPersist=591.8 AENet=235.2 FHandler=10.0 ReplNet=410.2 StorageIO=329.6 QuorumWait=265.6 Mutex=1.2 CommitWait=1139.7
  batch=1 total=2553.9us LHandler=434.4 LPersist=620.4 AENet=250.3 FHandler=6.4 ReplNet=454.8 StorageIO=371.3 QuorumWait=377.0 Mutex=1.3 CommitWait=1327.7
  batch=1 total=2422.2us LHandler=298.5 LPersist=602.3 AENet=253.3 FHandler=6.3 ReplNet=447.8 StorageIO=357.7 QuorumWait=442.7 Mutex=1.2 CommitWait=1391.1
  batch=1 total=2433.6us LHandler=328.1 LPersist=606.6 AENet=238.3 FHandler=6.3 ReplNet=407.8 StorageIO=359.3 QuorumWait=447.7 Mutex=1.4 CommitWait=1324.9
  batch=1 total=2226.4us LHandler=297.1 LPersist=691.5 AENet=234.8 FHandler=6.8 ReplNet=391.4 StorageIO=311.0 QuorumWait=280.6 Mutex=1.5 CommitWait=1107.2
  batch=1 total=2444.6us LHandler=315.2 LPersist=609.8 AENet=260.3 FHandler=6.2 ReplNet=460.5 StorageIO=363.4 QuorumWait=415.7 Mutex=1.7 CommitWait=1374.5
  batch=1 total=2455.3us LHandler=308.3 LPersist=603.4 AENet=235.8 FHandler=6.1 ReplNet=510.1 StorageIO=363.2 QuorumWait=414.7 Mutex=1.3 CommitWait=1398.6
  batch=1 total=2378.7us LHandler=326.4 LPersist=606.6 AENet=268.1 FHandler=6.3 ReplNet=429.2 StorageIO=303.2 QuorumWait=403.0 Mutex=17.6 CommitWait=1279.3
  batch=1 total=2339.4us LHandler=297.3 LPersist=516.3 AENet=273.4 FHandler=36.3 ReplNet=472.2 StorageIO=355.9 QuorumWait=374.6 Mutex=1.3 CommitWait=1394.5
  batch=1 total=2454.5us LHandler=311.0 LPersist=609.5 AENet=268.8 FHandler=6.3 ReplNet=515.7 StorageIO=371.6 QuorumWait=358.5 Mutex=1.6 CommitWait=1385.9
  batch=1 total=2444.7us LHandler=313.1 LPersist=612.7 AENet=259.3 FHandler=6.3 ReplNet=459.4 StorageIO=355.3 QuorumWait=425.5 Mutex=1.4 CommitWait=1372.2
  batch=1 total=2338.8us LHandler=324.1 LPersist=603.2 AENet=234.4 FHandler=6.3 ReplNet=494.1 StorageIO=310.7 QuorumWait=334.0 Mutex=1.6 CommitWait=1247.6
  batch=1 total=2426.7us LHandler=296.1 LPersist=634.9 AENet=259.6 FHandler=6.7 ReplNet=501.4 StorageIO=370.4 QuorumWait=344.2 Mutex=1.5 CommitWait=1363.4
  batch=1 total=2458.5us LHandler=328.3 LPersist=607.2 AENet=257.0 FHandler=6.6 ReplNet=477.6 StorageIO=348.6 QuorumWait=419.7 Mutex=1.3 CommitWait=1377.3
  batch=1 total=2439.8us LHandler=322.3 LPersist=601.2 AENet=253.3 FHandler=6.4 ReplNet=417.9 StorageIO=362.9 QuorumWait=461.4 Mutex=1.4 CommitWait=1363.2
  batch=1 total=2375.1us LHandler=328.8 LPersist=557.6 AENet=292.8 FHandler=4.1 ReplNet=359.0 StorageIO=335.5 QuorumWait=458.1 Mutex=1.4 CommitWait=1307.4
  batch=1 total=2436.7us LHandler=330.0 LPersist=590.3 AENet=280.7 FHandler=6.3 ReplNet=472.1 StorageIO=294.9 QuorumWait=450.6 Mutex=1.4 CommitWait=1386.2
  batch=1 total=2460.8us LHandler=325.3 LPersist=615.8 AENet=262.8 FHandler=6.4 ReplNet=483.9 StorageIO=311.8 QuorumWait=440.6 Mutex=1.4 CommitWait=1353.9
  batch=1 total=2410.3us LHandler=327.1 LPersist=606.1 AENet=251.0 FHandler=6.4 ReplNet=443.9 StorageIO=325.1 QuorumWait=437.7 Mutex=1.6 CommitWait=1321.8
  batch=1 total=2341.7us LHandler=322.7 LPersist=557.9 AENet=250.2 FHandler=5.1 ReplNet=449.0 StorageIO=420.9 QuorumWait=297.5 Mutex=1.8 CommitWait=1278.4
  batch=1 total=2463.4us LHandler=333.0 LPersist=615.8 AENet=258.1 FHandler=6.3 ReplNet=464.8 StorageIO=384.1 QuorumWait=388.0 Mutex=1.5 CommitWait=1383.9
  batch=1 total=2195.3us LHandler=328.5 LPersist=615.7 AENet=233.4 FHandler=6.6 ReplNet=345.3 StorageIO=322.6 QuorumWait=329.8 Mutex=1.5 CommitWait=1105.7
  batch=1 total=2463.0us LHandler=309.9 LPersist=616.4 AENet=256.1 FHandler=6.4 ReplNet=417.3 StorageIO=391.2 QuorumWait=451.5 Mutex=1.3 CommitWait=1391.1
  batch=1 total=2360.7us LHandler=311.0 LPersist=568.0 AENet=252.3 FHandler=6.4 ReplNet=414.4 StorageIO=374.1 QuorumWait=400.8 Mutex=1.4 CommitWait=1313.4
  batch=1 total=2166.2us LHandler=296.8 LPersist=607.6 AENet=240.5 FHandler=6.2 ReplNet=374.9 StorageIO=333.9 QuorumWait=293.0 Mutex=1.1 CommitWait=1134.2
  batch=1 total=2220.0us LHandler=316.8 LPersist=615.4 AENet=208.3 FHandler=6.3 ReplNet=454.8 StorageIO=357.1 QuorumWait=247.9 Mutex=1.4 CommitWait=1143.1
  batch=1 total=2141.8us LHandler=308.4 LPersist=633.5 AENet=200.0 FHandler=6.3 ReplNet=434.1 StorageIO=310.6 QuorumWait=234.5 Mutex=1.5 CommitWait=1053.4
  batch=1 total=2084.6us LHandler=309.1 LPersist=541.5 AENet=230.8 FHandler=6.3 ReplNet=342.1 StorageIO=336.9 QuorumWait=280.9 Mutex=1.1 CommitWait=1074.3
  batch=1 total=1992.8us LHandler=301.7 LPersist=540.1 AENet=188.6 FHandler=6.3 ReplNet=446.9 StorageIO=312.8 QuorumWait=186.7 Mutex=1.1 CommitWait=1025.6
  batch=1 total=2151.1us LHandler=297.8 LPersist=622.7 AENet=216.4 FHandler=6.3 ReplNet=396.6 StorageIO=381.2 QuorumWait=217.5 Mutex=1.2 CommitWait=1098.1
  batch=1 total=2192.7us LHandler=334.5 LPersist=609.6 AENet=185.9 FHandler=26.8 ReplNet=348.8 StorageIO=328.1 QuorumWait=347.1 Mutex=1.4 CommitWait=1087.9
  batch=1 total=2181.1us LHandler=326.6 LPersist=608.9 AENet=254.6 FHandler=6.2 ReplNet=359.4 StorageIO=360.6 QuorumWait=250.6 Mutex=1.3 CommitWait=1100.1
  batch=1 total=2132.0us LHandler=311.2 LPersist=598.2 AENet=199.5 FHandler=6.8 ReplNet=433.5 StorageIO=309.2 QuorumWait=261.7 Mutex=1.2 CommitWait=1076.1
  batch=1 total=2156.4us LHandler=310.5 LPersist=628.0 AENet=187.5 FHandler=4.3 ReplNet=324.3 StorageIO=356.5 QuorumWait=310.9 Mutex=1.4 CommitWait=1042.3
  batch=1 total=2385.2us LHandler=308.0 LPersist=606.2 AENet=277.1 FHandler=6.3 ReplNet=394.9 StorageIO=318.5 QuorumWait=461.8 Mutex=1.2 CommitWait=1324.7
  batch=1 total=2424.5us LHandler=318.4 LPersist=577.1 AENet=271.7 FHandler=6.3 ReplNet=396.5 StorageIO=352.9 QuorumWait=487.0 Mutex=5.4 CommitWait=1376.9
  batch=1 total=2103.9us LHandler=330.7 LPersist=565.5 AENet=266.7 FHandler=6.4 ReplNet=281.9 StorageIO=302.7 QuorumWait=309.8 Mutex=1.3 CommitWait=1013.8
  batch=1 total=2103.8us LHandler=304.4 LPersist=579.3 AENet=231.9 FHandler=6.4 ReplNet=436.4 StorageIO=337.8 QuorumWait=171.5 Mutex=1.1 CommitWait=1066.1
  batch=1 total=2198.2us LHandler=300.9 LPersist=669.9 AENet=183.4 FHandler=6.3 ReplNet=423.5 StorageIO=345.2 QuorumWait=236.3 Mutex=1.0 CommitWait=1060.0
  batch=1 total=2145.2us LHandler=295.9 LPersist=585.8 AENet=195.8 FHandler=6.4 ReplNet=424.2 StorageIO=353.8 QuorumWait=259.5 Mutex=1.3 CommitWait=1106.4
  batch=1 total=2151.7us LHandler=330.8 LPersist=560.6 AENet=264.2 FHandler=35.8 ReplNet=390.0 StorageIO=315.0 QuorumWait=241.8 Mutex=1.2 CommitWait=1116.2
  batch=1 total=2143.7us LHandler=305.2 LPersist=618.4 AENet=234.8 FHandler=6.3 ReplNet=376.9 StorageIO=326.2 QuorumWait=240.7 Mutex=1.5 CommitWait=1052.2
  batch=1 total=2102.8us LHandler=296.3 LPersist=594.0 AENet=205.7 FHandler=6.3 ReplNet=419.9 StorageIO=330.8 QuorumWait=219.0 Mutex=1.1 CommitWait=1067.8
  batch=1 total=2014.3us LHandler=296.7 LPersist=504.4 AENet=260.9 FHandler=5.7 ReplNet=294.4 StorageIO=375.5 QuorumWait=266.1 Mutex=1.2 CommitWait=1076.9
  batch=1 total=2183.1us LHandler=324.0 LPersist=610.4 AENet=183.4 FHandler=6.8 ReplNet=359.8 StorageIO=344.1 QuorumWait=341.8 Mutex=1.3 CommitWait=1104.8
  batch=1 total=2280.7us LHandler=310.1 LPersist=519.9 AENet=201.8 FHandler=6.3 ReplNet=437.1 StorageIO=348.9 QuorumWait=441.5 Mutex=1.5 CommitWait=1307.6
  batch=1 total=2150.2us LHandler=305.5 LPersist=632.1 AENet=201.1 FHandler=6.9 ReplNet=421.7 StorageIO=386.4 QuorumWait=161.7 Mutex=1.4 CommitWait=1044.6
  batch=1 total=2222.1us LHandler=305.0 LPersist=645.6 AENet=172.8 FHandler=6.4 ReplNet=395.7 StorageIO=343.0 QuorumWait=340.0 Mutex=1.3 CommitWait=1131.6
  batch=1 total=2142.8us LHandler=325.6 LPersist=559.9 AENet=196.7 FHandler=6.2 ReplNet=364.7 StorageIO=357.1 QuorumWait=320.7 Mutex=12.6 CommitWait=1079.1
  batch=1 total=2370.2us LHandler=330.0 LPersist=517.8 AENet=248.1 FHandler=6.3 ReplNet=399.1 StorageIO=379.4 QuorumWait=474.6 Mutex=1.5 CommitWait=1379.4
  batch=1 total=2115.3us LHandler=310.2 LPersist=579.7 AENet=279.8 FHandler=6.4 ReplNet=383.0 StorageIO=323.4 QuorumWait=198.1 Mutex=1.4 CommitWait=1050.8
  batch=1 total=2155.1us LHandler=296.5 LPersist=610.7 AENet=206.8 FHandler=6.3 ReplNet=400.3 StorageIO=307.3 QuorumWait=314.6 Mutex=1.4 CommitWait=1117.9
  batch=1 total=2147.9us LHandler=306.9 LPersist=625.6 AENet=201.4 FHandler=6.4 ReplNet=391.3 StorageIO=352.1 QuorumWait=227.0 Mutex=1.7 CommitWait=1045.6
  batch=1 total=2158.5us LHandler=309.9 LPersist=581.9 AENet=255.4 FHandler=6.3 ReplNet=434.2 StorageIO=324.2 QuorumWait=233.0 Mutex=1.7 CommitWait=1135.9
  batch=1 total=2152.8us LHandler=305.8 LPersist=612.5 AENet=253.0 FHandler=6.3 ReplNet=394.4 StorageIO=318.0 QuorumWait=225.9 Mutex=1.5 CommitWait=1068.4
  batch=1 total=2027.9us LHandler=302.5 LPersist=499.6 AENet=201.6 FHandler=6.8 ReplNet=435.0 StorageIO=369.8 QuorumWait=168.4 Mutex=1.2 CommitWait=1063.4
  batch=1 total=2147.4us LHandler=293.3 LPersist=589.8 AENet=191.6 FHandler=6.5 ReplNet=385.9 StorageIO=353.9 QuorumWait=314.4 Mutex=1.1 CommitWait=1124.3
  batch=1 total=2188.6us LHandler=326.6 LPersist=611.0 AENet=234.2 FHandler=6.4 ReplNet=414.7 StorageIO=310.1 QuorumWait=273.4 Mutex=1.5 CommitWait=1097.0
  batch=1 total=2176.2us LHandler=309.2 LPersist=609.1 AENet=261.0 FHandler=6.7 ReplNet=398.5 StorageIO=318.4 QuorumWait=260.3 Mutex=1.3 CommitWait=1103.1
  batch=1 total=2202.1us LHandler=308.5 LPersist=679.9 AENet=203.9 FHandler=6.4 ReplNet=442.6 StorageIO=302.6 QuorumWait=221.9 Mutex=1.1 CommitWait=1044.3
  batch=1 total=2061.7us LHandler=294.4 LPersist=514.4 AENet=255.6 FHandler=4.6 ReplNet=324.3 StorageIO=402.8 QuorumWait=252.2 Mutex=1.2 CommitWait=1109.1
  batch=1 total=2203.1us LHandler=324.4 LPersist=614.4 AENet=258.1 FHandler=6.2 ReplNet=386.9 StorageIO=296.5 QuorumWait=303.0 Mutex=1.6 CommitWait=1117.0
  batch=1 total=1974.1us LHandler=309.8 LPersist=530.8 AENet=204.7 FHandler=6.3 ReplNet=414.9 StorageIO=284.4 QuorumWait=212.2 Mutex=1.4 CommitWait=989.4
  batch=1 total=2163.6us LHandler=305.9 LPersist=608.9 AENet=204.2 FHandler=5.8 ReplNet=365.9 StorageIO=341.9 QuorumWait=288.4 Mutex=1.2 CommitWait=1078.9
  batch=1 total=2578.0us LHandler=454.8 LPersist=601.7 AENet=219.0 FHandler=6.3 ReplNet=433.4 StorageIO=352.2 QuorumWait=499.0 Mutex=1.4 CommitWait=1380.5
  batch=1 total=2359.6us LHandler=307.8 LPersist=525.0 AENet=217.4 FHandler=6.2 ReplNet=422.6 StorageIO=345.2 QuorumWait=522.1 Mutex=1.7 CommitWait=1354.2
  batch=1 total=2411.4us LHandler=307.3 LPersist=602.9 AENet=194.5 FHandler=6.3 ReplNet=443.5 StorageIO=392.0 QuorumWait=428.0 Mutex=1.5 CommitWait=1285.1
  batch=1 total=2130.4us LHandler=298.3 LPersist=594.6 AENet=238.2 FHandler=6.7 ReplNet=344.5 StorageIO=375.7 QuorumWait=225.2 Mutex=1.2 CommitWait=1063.0
  batch=1 total=2170.0us LHandler=309.4 LPersist=593.1 AENet=276.5 FHandler=6.2 ReplNet=333.3 StorageIO=335.9 QuorumWait=304.6 Mutex=1.1 CommitWait=1138.3
  batch=1 total=2130.7us LHandler=315.0 LPersist=566.1 AENet=256.9 FHandler=6.2 ReplNet=442.8 StorageIO=352.5 QuorumWait=179.3 Mutex=1.3 CommitWait=1110.5
  batch=1 total=2334.6us LHandler=308.9 LPersist=531.4 AENet=221.0 FHandler=6.4 ReplNet=434.8 StorageIO=393.7 QuorumWait=423.3 Mutex=1.6 CommitWait=1347.9
  batch=1 total=2145.9us LHandler=306.5 LPersist=627.4 AENet=205.9 FHandler=6.6 ReplNet=395.5 StorageIO=383.5 QuorumWait=187.0 Mutex=1.4 CommitWait=1039.2
  batch=1 total=2141.8us LHandler=309.3 LPersist=578.1 AENet=258.8 FHandler=42.0 ReplNet=390.3 StorageIO=311.7 QuorumWait=240.8 Mutex=1.2 CommitWait=1119.2
  batch=1 total=2205.3us LHandler=326.6 LPersist=615.3 AENet=241.0 FHandler=29.2 ReplNet=362.1 StorageIO=363.4 QuorumWait=247.8 Mutex=1.4 CommitWait=1113.1
  batch=1 total=2102.2us LHandler=307.6 LPersist=531.2 AENet=153.5 FHandler=6.3 ReplNet=462.6 StorageIO=356.2 QuorumWait=272.6 Mutex=1.5 CommitWait=1120.0
  batch=1 total=2180.8us LHandler=304.7 LPersist=633.7 AENet=217.0 FHandler=6.6 ReplNet=432.5 StorageIO=361.7 QuorumWait=210.3 Mutex=1.4 CommitWait=1095.3
  batch=1 total=2438.3us LHandler=325.7 LPersist=614.2 AENet=227.8 FHandler=6.5 ReplNet=447.2 StorageIO=335.0 QuorumWait=442.7 Mutex=1.5 CommitWait=1307.1
  batch=1 total=2149.0us LHandler=307.8 LPersist=586.6 AENet=257.8 FHandler=6.1 ReplNet=379.7 StorageIO=360.1 QuorumWait=240.3 Mutex=1.2 CommitWait=1129.0
  batch=1 total=2368.6us LHandler=325.8 LPersist=575.5 AENet=248.3 FHandler=6.3 ReplNet=428.7 StorageIO=368.2 QuorumWait=400.5 Mutex=1.5 CommitWait=1323.3
  batch=1 total=2102.3us LHandler=306.2 LPersist=538.2 AENet=257.8 FHandler=6.3 ReplNet=426.2 StorageIO=331.2 QuorumWait=222.9 Mutex=1.4 CommitWait=1115.0
  batch=1 total=2162.8us LHandler=307.9 LPersist=634.6 AENet=217.4 FHandler=6.3 ReplNet=443.8 StorageIO=380.7 QuorumWait=139.9 Mutex=1.3 CommitWait=1049.8
  batch=1 total=2182.2us LHandler=296.0 LPersist=654.9 AENet=188.5 FHandler=6.2 ReplNet=440.6 StorageIO=338.3 QuorumWait=213.6 Mutex=1.1 CommitWait=1073.5
  batch=1 total=2188.4us LHandler=331.2 LPersist=590.1 AENet=233.8 FHandler=6.4 ReplNet=339.9 StorageIO=300.0 QuorumWait=376.0 Mutex=1.1 CommitWait=1144.1
  batch=1 total=2209.1us LHandler=308.7 LPersist=627.7 AENet=263.9 FHandler=6.2 ReplNet=382.9 StorageIO=329.5 QuorumWait=268.4 Mutex=1.6 CommitWait=1123.0
  batch=1 total=2049.9us LHandler=306.3 LPersist=530.1 AENet=199.8 FHandler=6.3 ReplNet=405.0 StorageIO=377.7 QuorumWait=193.3 Mutex=1.2 CommitWait=1044.6
  batch=1 total=2134.3us LHandler=304.9 LPersist=605.0 AENet=300.7 FHandler=6.7 ReplNet=339.4 StorageIO=355.8 QuorumWait=180.5 Mutex=1.3 CommitWait=1061.9
  batch=1 total=2090.1us LHandler=305.6 LPersist=573.7 AENet=235.0 FHandler=6.4 ReplNet=346.7 StorageIO=346.9 QuorumWait=265.3 Mutex=1.1 CommitWait=1084.5
  batch=1 total=2192.6us LHandler=316.9 LPersist=618.8 AENet=210.1 FHandler=6.3 ReplNet=401.3 StorageIO=331.3 QuorumWait=295.0 Mutex=1.5 CommitWait=1116.7
  batch=1 total=2164.9us LHandler=302.5 LPersist=611.3 AENet=157.6 FHandler=6.3 ReplNet=391.7 StorageIO=380.5 QuorumWait=300.2 Mutex=1.5 CommitWait=1106.2
  batch=1 total=2055.0us LHandler=309.5 LPersist=513.1 AENet=207.2 FHandler=6.3 ReplNet=358.1 StorageIO=377.4 QuorumWait=243.4 Mutex=1.5 CommitWait=1045.8
  batch=1 total=2505.1us LHandler=310.1 LPersist=578.8 AENet=256.2 FHandler=6.3 ReplNet=471.3 StorageIO=481.4 QuorumWait=363.9 Mutex=1.4 CommitWait=1452.4
  batch=1 total=2405.0us LHandler=333.9 LPersist=594.9 AENet=261.4 FHandler=6.6 ReplNet=421.0 StorageIO=337.1 QuorumWait=436.5 Mutex=1.4 CommitWait=1347.2
  batch=1 total=2196.7us LHandler=325.2 LPersist=617.3 AENet=232.8 FHandler=6.3 ReplNet=392.1 StorageIO=322.6 QuorumWait=287.7 Mutex=1.3 CommitWait=1106.6
  batch=1 total=2411.5us LHandler=310.8 LPersist=573.6 AENet=255.1 FHandler=6.3 ReplNet=419.4 StorageIO=378.6 QuorumWait=453.5 Mutex=1.3 CommitWait=1383.0
  batch=1 total=2332.4us LHandler=310.3 LPersist=536.2 AENet=229.6 FHandler=6.2 ReplNet=444.7 StorageIO=392.2 QuorumWait=378.0 Mutex=1.3 CommitWait=1317.2
  batch=1 total=2350.2us LHandler=301.7 LPersist=562.5 AENet=260.9 FHandler=6.7 ReplNet=462.6 StorageIO=378.8 QuorumWait=363.9 Mutex=1.2 CommitWait=1358.7
  batch=1 total=2175.8us LHandler=307.4 LPersist=606.3 AENet=185.3 FHandler=6.3 ReplNet=426.9 StorageIO=311.3 QuorumWait=318.8 Mutex=1.6 CommitWait=1120.0
  batch=1 total=2166.1us LHandler=309.7 LPersist=636.0 AENet=200.9 FHandler=4.5 ReplNet=363.1 StorageIO=358.0 QuorumWait=256.2 Mutex=1.3 CommitWait=1051.4
  batch=1 total=2120.5us LHandler=302.9 LPersist=589.1 AENet=195.3 FHandler=6.5 ReplNet=365.7 StorageIO=354.7 QuorumWait=261.0 Mutex=1.1 CommitWait=883.4
  batch=1 total=2092.0us LHandler=311.0 LPersist=531.6 AENet=235.6 FHandler=6.6 ReplNet=380.3 StorageIO=322.2 QuorumWait=293.7 Mutex=1.0 CommitWait=1109.2
  batch=1 total=2201.8us LHandler=313.3 LPersist=633.5 AENet=189.9 FHandler=6.4 ReplNet=442.1 StorageIO=321.5 QuorumWait=281.0 Mutex=1.4 CommitWait=1096.0
  batch=1 total=2515.9us LHandler=309.9 LPersist=663.7 AENet=162.2 FHandler=2.9 ReplNet=374.9 StorageIO=484.1 QuorumWait=503.6 Mutex=1.6 CommitWait=1384.8
  batch=1 total=2174.6us LHandler=308.7 LPersist=643.9 AENet=227.1 FHandler=6.7 ReplNet=410.7 StorageIO=318.6 QuorumWait=226.3 Mutex=1.2 CommitWait=1041.6
  batch=1 total=2029.9us LHandler=302.5 LPersist=495.5 AENet=156.9 FHandler=2.3 ReplNet=318.4 StorageIO=359.0 QuorumWait=356.5 Mutex=1.2 CommitWait=1050.0
  batch=1 total=2447.2us LHandler=334.5 LPersist=590.1 AENet=271.6 FHandler=35.9 ReplNet=422.9 StorageIO=352.7 QuorumWait=426.4 Mutex=1.3 CommitWait=1377.6
  batch=1 total=2433.9us LHandler=328.3 LPersist=610.1 AENet=256.7 FHandler=6.7 ReplNet=411.6 StorageIO=374.3 QuorumWait=433.2 Mutex=1.3 CommitWait=1336.9
  batch=1 total=2144.0us LHandler=323.8 LPersist=606.0 AENet=231.2 FHandler=6.5 ReplNet=373.6 StorageIO=308.8 QuorumWait=282.0 Mutex=1.2 CommitWait=1069.5
